,AssistorName,AssistorX,AssistorY,ScorerName,ScorerX,ScorerY,PassDefenderName,PassDefenderX,PassDefenderY,ShotDefenderName,ShotDefenderX,ShotDefenderY,TeamName,OtherTeamName,LocationScorer,LocationAssistor
3403,203894.0,15.18508,17.356209999999997,203932.0,27.66794,35.55046,203471.0,32.29818,32.11444,201168.0,32.440039999999996,20.2026,ORL,ATL,AboveTheBreak3,Midrange2
3404,203471.0,4.03598,12.10542,200794.0,7.79415,22.63595,203894.0,6.61945,11.14945,201160.0,9.1512,24.15588,ATL,ORL,Paint,Corner2
3405,203932.0,39.85359,20.79041,1626209.0,23.80053000000001,32.821889999999996,200757.0,15.833269999999999,23.6345,200757.0,26.798830000000024,24.504620000000006,ORL,ATL,Midrange2,AboveTheBreak3
3406,203471.0,34.43628,9.2296,201168.0,9.14798,21.64001,203894.0,27.17057,12.58848,202699.0,9.28869,22.66164,ATL,ORL,Paint,AboveTheBreak3
3407,202699.0,15.062869999999975,24.23985,203932.0,4.872690000000006,43.80174,201168.0,39.394800000000004,24.67615,201168.0,43.70345999999998,17.93049,,ATL,Corner2,Midrange2
3408,203501.0,26.73569,34.29698,200757.0,5.08841,41.33047,203951.0,25.25179,32.18479,201160.0,6.9218600000000015,31.89266,ATL,ORL,Corner2,AboveTheBreak3
3409,203932.0,16.695490000000007,24.47155,201160.0,26.059510000000003,20.71821,203118.0,33.87281,22.87799,203118.0,29.445119999999974,24.0349,ORL,ATL,Midrange2,Midrange2
3410,203501.0,27.40864,24.27364,203118.0,10.88277,19.167,201160.0,21.43566,24.77205,201160.0,12.89715,20.21988,ATL,ORL,Paint,Midrange2
3411,203118.0,23.06683,29.63301,203501.0,11.14433,2.41405,203094.0,20.45818,29.61766,203906.0,7.70378,14.81683,ATL,ORL,Corner3,Midrange2
3412,202714.0,8.52431,29.96253,203488.0,3.29875,34.9776,203094.0,6.977689999999999,28.1717,203094.0,5.9804900000000005,27.97665,,ORL,Corner2,Paint
3413,2744.0,6.21099,36.31208,203798.0,29.62713,19.90436,1626157.0,6.93433,33.132940000000005,2755.0,16.119510000000002,19.1425,,MIN,AboveTheBreak3,Corner2
3414,203940.0,32.3685,15.067770000000003,1626157.0,21.080969999999994,37.08764,101107.0,29.877340000000004,30.94895,2744.0,33.946039999999996,18.77701,MIN,CHA,Midrange2,AboveTheBreak3
